"Tabela 9886 - Pessoas de 15 anos ou mais de idade residentes em favelas e comunidades urbanas, por alfabetização, cor ou raça, sexo e grupos de idade, segundo as Favelas e Comunidades Urbanas",,,,,,,,,,,,,,
Variável - Pessoas de 15 anos ou mais de idade residentes em favelas e comunidades urbanas (Pessoas),,,,,,,,,,,,,,
Favela e Comunidade Urbana 2022,Sexo,Grupo de idade,Ano x Alfabetização x Cor ou raça,,,,,,,,,,,
Favela e Comunidade Urbana 2022,Sexo,Grupo de idade,2022,,,,,,,,,,,
Favela e Comunidade Urbana 2022,Sexo,Grupo de idade,Alfabetizadas,,,,,,Não alfabetizadas,,,,,
Favela e Comunidade Urbana 2022,Sexo,Grupo de idade,Branca,Preta,Amarela,Parda,Indígena,Sem declaração,Branca,Preta,Amarela,Parda,Indígena,Sem declaração
Vila Antena Montanhês - Belo Horizonte (MG),Mulheres,55 a 64 anos,1,10,-,6,-,-,-,1,-,-,-,-
Vila Antena Montanhês - Belo Horizonte (MG),Mulheres,65 anos ou mais,7,5,-,6,-,-,2,3,-,8,-,-
Vila Antena Montanhês - Belo Horizonte (MG),Mulheres,75 anos ou mais,2,1,-,-,-,-,1,1,-,3,-,-
Vila Antena Montanhês - Belo Horizonte (MG),Mulheres,80 anos ou mais,-,-,-,-,-,-,1,1,-,1,-,-
Vila Sesc - Belo Horizonte (MG),Homens,15 a 19 anos,1,2,-,9,-,-,-,-,-,-,-,-
Vila Sesc - Belo Horizonte (MG),Homens,20 a 24 anos,3,4,-,10,-,-,-,1,-,-,-,-
Vila Sesc - Belo Horizonte (MG),Homens,25 a 34 anos,4,1,-,14,-,-,-,-,-,-,-,-
Vila Sesc - Belo Horizonte (MG),Homens,35 a 44 anos,5,5,-,15,-,-,-,-,-,1,-,-
Vila Sesc - Belo Horizonte (MG),Homens,45 a 54 anos,2,5,-,9,-,-,-,-,-,-,-,-
Vila Sesc - Belo Horizonte (MG),Homens,55 a 64 anos,7,5,-,25,-,-,1,-,-,-,-,-
Vila Sesc - Belo Horizonte (MG),Homens,65 anos ou mais,3,3,-,7,-,-,1,-,-,1,-,-
Vila Sesc - Belo Horizonte (MG),Homens,75 anos ou mais,-,-,-,4,-,-,1,-,-,-,-,-
Vila Sesc - Belo Horizonte (MG),Homens,80 anos ou mais,-,-,-,3,-,-,-,-,-,-,-,-
Vila Sesc - Belo Horizonte (MG),Mulheres,15 a 19 anos,2,1,-,3,-,-,-,-,-,-,-,-
Vila Sesc - Belo Horizonte (MG),Mulheres,20 a 24 anos,5,-,-,6,-,-,-,-,-,-,-,-
Vila Sesc - Belo Horizonte (MG),Mulheres,25 a 34 anos,3,3,-,10,-,-,-,-,-,-,-,-
Vila Sesc - Belo Horizonte (MG),Mulheres,35 a 44 anos,8,4,-,11,-,-,-,-,-,1,-,-
Vila Sesc - Belo Horizonte (MG),Mulheres,45 a 54 anos,4,-,-,15,-,-,-,-,-,-,-,-
Vila Sesc - Belo Horizonte (MG),Mulheres,55 a 64 anos,2,3,-,13,-,-,-,-,-,1,-,-
Vila Sesc - Belo Horizonte (MG),Mulheres,65 anos ou mais,6,4,-,12,-,-,3,-,-,2,-,-
Vila Sesc - Belo Horizonte (MG),Mulheres,75 anos ou mais,2,1,-,5,-,-,1,-,-,2,-,-
Vila Sesc - Belo Horizonte (MG),Mulheres,80 anos ou mais,1,1,-,2,-,-,-,-,-,2,-,-
Vila Esplanada - Belo Horizonte (MG),Homens,15 a 19 anos,6,8,-,16,1,-,-,-,-,1,-,-
Vila Esplanada - Belo Horizonte (MG),Homens,20 a 24 anos,9,5,-,24,-,-,-,-,-,3,-,-
Vila Esplanada - Belo Horizonte (MG),Homens,25 a 34 anos,14,15,-,44,-,-,-,-,-,1,-,-
Vila Esplanada - Belo Horizonte (MG),Homens,35 a 44 anos,17,15,-,34,-,-,-,-,-,4,-,-
Vila Esplanada - Belo Horizonte (MG),Homens,45 a 54 anos,7,15,-,24,-,-,1,1,-,1,-,-
Vila Esplanada - Belo Horizonte (MG),Homens,55 a 64 anos,6,12,-,13,-,-,-,1,-,-,-,-
Vila Esplanada - Belo Horizonte (MG),Homens,65 anos ou mais,4,5,-,9,-,-,1,-,-,5,-,-
Vila Esplanada - Belo Horizonte (MG),Homens,75 anos ou mais,1,2,-,1,-,-,-,-,-,2,-,-
Vila Esplanada - Belo Horizonte (MG),Homens,80 anos ou mais,1,2,-,1,-,-,-,-,-,1,-,-
Vila Esplanada - Belo Horizonte (MG),Mulheres,15 a 19 anos,8,8,-,23,-,-,-,-,-,-,-,-
Vila Esplanada - Belo Horizonte (MG),Mulheres,20 a 24 anos,12,9,-,23,-,-,-,-,-,-,-,-
Vila Esplanada - Belo Horizonte (MG),Mulheres,25 a 34 anos,15,11,-,46,-,-,-,-,-,-,-,-
Vila Esplanada - Belo Horizonte (MG),Mulheres,35 a 44 anos,19,15,-,36,-,-,2,-,-,-,-,-
Vila Esplanada - Belo Horizonte (MG),Mulheres,45 a 54 anos,17,15,-,26,-,-,-,1,-,2,-,-
Vila Esplanada - Belo Horizonte (MG),Mulheres,55 a 64 anos,7,10,-,21,-,-,3,1,-,3,-,-
Vila Esplanada - Belo Horizonte (MG),Mulheres,65 anos ou mais,9,7,-,19,-,-,1,-,-,7,-,-
Vila Esplanada - Belo Horizonte (MG),Mulheres,75 anos ou mais,4,2,-,8,-,-,1,-,-,3,-,-
Vila Esplanada - Belo Horizonte (MG),Mulheres,80 anos ou mais,1,1,-,4,-,-,-,-,-,3,-,-
Novo Ouro Preto - Belo Horizonte (MG),Homens,15 a 19 anos,2,5,-,11,-,-,-,-,-,1,-,-
Novo Ouro Preto - Belo Horizonte (MG),Homens,20 a 24 anos,6,3,-,16,-,-,-,1,-,-,-,-
Novo Ouro Preto - Belo Horizonte (MG),Homens,25 a 34 anos,6,8,-,26,-,-,-,-,-,-,-,-
Novo Ouro Preto - Belo Horizonte (MG),Homens,35 a 44 anos,4,4,-,25,-,-,-,-,-,-,-,-
Novo Ouro Preto - Belo Horizonte (MG),Homens,45 a 54 anos,5,7,-,21,-,-,1,-,-,-,-,-
Novo Ouro Preto - Belo Horizonte (MG),Homens,55 a 64 anos,3,2,-,9,-,-,-,1,-,5,-,-
Novo Ouro Preto - Belo Horizonte (MG),Homens,65 anos ou mais,1,3,-,5,-,-,1,1,-,5,-,-
Novo Ouro Preto - Belo Horizonte (MG),Homens,75 anos ou mais,1,-,-,-,-,-,1,-,-,1,-,-
Novo Ouro Preto - Belo Horizonte (MG),Homens,80 anos ou mais,-,-,-,-,-,-,1,-,-,-,-,-
Novo Ouro Preto - Belo Horizonte (MG),Mulheres,15 a 19 anos,3,7,-,15,-,-,-,-,-,-,-,-
Novo Ouro Preto - Belo Horizonte (MG),Mulheres,20 a 24 anos,4,8,-,13,-,-,-,-,-,-,-,-
Novo Ouro Preto - Belo Horizonte (MG),Mulheres,25 a 34 anos,6,8,-,29,-,-,-,-,-,-,-,-
Novo Ouro Preto - Belo Horizonte (MG),Mulheres,35 a 44 anos,7,8,-,29,-,-,-,-,-,-,-,-
Novo Ouro Preto - Belo Horizonte (MG),Mulheres,45 a 54 anos,4,5,-,21,-,-,-,-,-,-,-,-
Novo Ouro Preto - Belo Horizonte (MG),Mulheres,55 a 64 anos,4,4,-,16,-,-,1,-,-,3,-,-
Novo Ouro Preto - Belo Horizonte (MG),Mulheres,65 anos ou mais,2,2,-,13,-,-,-,-,-,8,-,-
Novo Ouro Preto - Belo Horizonte (MG),Mulheres,75 anos ou mais,1,1,-,4,-,-,-,-,-,3,-,-
Novo Ouro Preto - Belo Horizonte (MG),Mulheres,80 anos ou mais,1,1,-,2,-,-,-,-,-,2,-,-
Vila Piratininga - Belo Horizonte (MG),Homens,15 a 19 anos,16,12,-,37,-,-,1,-,-,-,-,-
Vila Piratininga - Belo Horizonte (MG),Homens,20 a 24 anos,11,14,-,35,-,-,-,-,-,1,-,-
Vila Piratininga - Belo Horizonte (MG),Homens,25 a 34 anos,27,11,-,78,-,-,-,1,-,-,-,-
Vila Piratininga - Belo Horizonte (MG),Homens,35 a 44 anos,22,16,-,59,-,-,3,2,-,4,-,-
Vila Piratininga - Belo Horizonte (MG),Homens,45 a 54 anos,18,21,-,36,-,-,-,1,-,2,-,-
Vila Piratininga - Belo Horizonte (MG),Homens,55 a 64 anos,12,11,-,27,-,-,2,1,-,7,-,-
Vila Piratininga - Belo Horizonte (MG),Homens,65 anos ou mais,4,7,-,24,-,-,2,-,-,8,-,-
Vila Piratininga - Belo Horizonte (MG),Homens,75 anos ou mais,2,1,-,5,-,-,1,-,-,2,-,-
Vila Piratininga - Belo Horizonte (MG),Homens,80 anos ou mais,-,1,-,2,-,-,1,-,-,2,-,-
Vila Piratininga - Belo Horizonte (MG),Mulheres,15 a 19 anos,12,11,-,33,-,-,-,-,-,1,-,-
Vila Piratininga - Belo Horizonte (MG),Mulheres,20 a 24 anos,12,9,-,38,-,-,-,-,-,-,-,-
Vila Piratininga - Belo Horizonte (MG),Mulheres,25 a 34 anos,19,32,-,57,-,-,-,1,-,2,-,-
Vila Piratininga - Belo Horizonte (MG),Mulheres,35 a 44 anos,26,19,-,72,-,-,-,1,-,-,-,-
Vila Piratininga - Belo Horizonte (MG),Mulheres,45 a 54 anos,20,20,-,49,-,-,1,2,-,2,-,-
Vila Piratininga - Belo Horizonte (MG),Mulheres,55 a 64 anos,10,14,-,47,-,-,4,2,-,7,-,-
Vila Piratininga - Belo Horizonte (MG),Mulheres,65 anos ou mais,12,8,-,22,-,-,6,-,-,12,1,-
Vila Piratininga - Belo Horizonte (MG),Mulheres,75 anos ou mais,4,1,-,7,-,-,1,-,-,7,-,-
Vila Piratininga - Belo Horizonte (MG),Mulheres,80 anos ou mais,3,1,-,4,-,-,1,-,-,4,-,-
Vila Califórnia - Belo Horizonte (MG),Homens,15 a 19 anos,18,3,-,65,-,-,-,-,-,-,-,-
Vila Califórnia - Belo Horizonte (MG),Homens,20 a 24 anos,23,12,-,79,-,-,1,-,-,-,-,-
Vila Califórnia - Belo Horizonte (MG),Homens,25 a 34 anos,42,17,-,142,-,-,1,-,-,-,-,-
Vila Califórnia - Belo Horizonte (MG),Homens,35 a 44 anos,39,13,-,162,-,-,-,-,-,-,-,-
Vila Califórnia - Belo Horizonte (MG),Homens,45 a 54 anos,31,11,-,144,-,-,-,2,-,2,-,-
Vila Califórnia - Belo Horizonte (MG),Homens,55 a 64 anos,15,10,-,81,-,-,-,2,-,2,-,-
Vila Califórnia - Belo Horizonte (MG),Homens,65 anos ou mais,26,6,1,48,-,-,1,3,-,3,-,-
Vila Califórnia - Belo Horizonte (MG),Homens,75 anos ou mais,11,-,1,9,-,-,1,2,-,1,-,-
Vila Califórnia - Belo Horizonte (MG),Homens,80 anos ou mais,6,-,-,3,-,-,1,2,-,1,-,-
Vila Califórnia - Belo Horizonte (MG),Mulheres,15 a 19 anos,24,4,-,77,-,-,-,-,-,-,-,-
Vila Califórnia - Belo Horizonte (MG),Mulheres,20 a 24 anos,29,10,-,72,-,-,-,-,-,-,-,-
Vila Califórnia - Belo Horizonte (MG),Mulheres,25 a 34 anos,57,27,-,170,-,-,-,-,-,-,-,-
Vila Califórnia - Belo Horizonte (MG),Mulheres,35 a 44 anos,45,18,-,185,-,-,-,-,-,-,-,-
Vila Califórnia - Belo Horizonte (MG),Mulheres,45 a 54 anos,34,7,-,133,-,-,1,-,-,1,-,-
Vila Califórnia - Belo Horizonte (MG),Mulheres,55 a 64 anos,27,13,-,109,1,-,1,3,-,4,-,-
Vila Califórnia - Belo Horizonte (MG),Mulheres,65 anos ou mais,21,10,-,57,1,-,-,2,1,7,-,-
Vila Califórnia - Belo Horizonte (MG),Mulheres,75 anos ou mais,5,3,-,14,-,-,-,1,1,3,-,-
Vila Califórnia - Belo Horizonte (MG),Mulheres,80 anos ou mais,2,2,-,5,-,-,-,1,-,2,-,-
Vila União - Belo Horizonte (MG),Homens,15 a 19 anos,5,9,-,16,-,-,-,-,-,1,-,-
Vila União - Belo Horizonte (MG),Homens,20 a 24 anos,3,8,-,12,-,-,-,-,-,2,-,-
Vila União - Belo Horizonte (MG),Homens,25 a 34 anos,15,20,-,27,-,-,-,-,-,1,-,-
Vila União - Belo Horizonte (MG),Homens,35 a 44 anos,8,21,-,37,-,-,-,-,-,-,-,-
Vila União - Belo Horizonte (MG),Homens,45 a 54 anos,7,14,-,25,-,-,-,-,-,-,-,-
Vila União - Belo Horizonte (MG),Homens,55 a 64 anos,4,7,-,12,-,-,-,1,-,1,-,-
Vila União - Belo Horizonte (MG),Homens,65 anos ou mais,5,10,-,6,-,-,-,3,-,3,-,-
Vila União - Belo Horizonte (MG),Homens,75 anos ou mais,1,3,-,1,-,-,-,2,-,1,-,-
Vila União - Belo Horizonte (MG),Homens,80 anos ou mais,-,2,-,1,-,-,-,1,-,-,-,-
Vila União - Belo Horizonte (MG),Mulheres,15 a 19 anos,3,7,-,12,-,-,-,-,-,-,-,-
Vila União - Belo Horizonte (MG),Mulheres,20 a 24 anos,7,10,-,21,-,-,1,-,-,-,-,-
Vila União - Belo Horizonte (MG),Mulheres,25 a 34 anos,10,15,-,28,-,-,-,1,-,-,-,-
Vila União - Belo Horizonte (MG),Mulheres,35 a 44 anos,8,20,-,31,2,-,1,-,-,-,-,-
Vila União - Belo Horizonte (MG),Mulheres,45 a 54 anos,12,13,-,31,-,-,-,1,-,3,-,-
Vila União - Belo Horizonte (MG),Mulheres,55 a 64 anos,5,9,-,14,-,-,-,2,-,5,-,-
Vila União - Belo Horizonte (MG),Mulheres,65 anos ou mais,1,5,-,18,-,-,8,4,-,8,-,-
Vila União - Belo Horizonte (MG),Mulheres,75 anos ou mais,-,-,-,5,-,-,2,3,-,4,-,-
Vila União - Belo Horizonte (MG),Mulheres,80 anos ou mais,-,-,-,3,-,-,1,3,-,4,-,-
Três Marias - Belo Horizonte (MG),Homens,15 a 19 anos,4,2,-,19,-,-,-,-,-,-,-,-
Três Marias - Belo Horizonte (MG),Homens,20 a 24 anos,8,12,-,17,-,-,-,-,-,-,-,-
Três Marias - Belo Horizonte (MG),Homens,25 a 34 anos,11,12,-,29,-,-,-,-,-,-,-,-
Três Marias - Belo Horizonte (MG),Homens,35 a 44 anos,11,12,-,32,-,-,1,-,-,3,-,-
Três Marias - Belo Horizonte (MG),Homens,45 a 54 anos,4,11,-,21,-,-,1,1,-,2,-,-
Três Marias - Belo Horizonte (MG),Homens,55 a 64 anos,6,6,-,14,-,-,4,3,-,2,-,-
Três Marias - Belo Horizonte (MG),Homens,65 anos ou mais,1,6,-,10,-,-,1,1,-,11,-,-
Três Marias - Belo Horizonte (MG),Homens,75 anos ou mais,-,2,-,3,-,-,1,1,-,2,-,-
Três Marias - Belo Horizonte (MG),Homens,80 anos ou mais,-,-,-,1,-,-,-,-,-,-,-,-
Três Marias - Belo Horizonte (MG),Mulheres,15 a 19 anos,7,10,-,13,-,-,-,-,-,-,-,-
Três Marias - Belo Horizonte (MG),Mulheres,20 a 24 anos,12,6,-,21,-,-,-,-,-,-,-,-
Três Marias - Belo Horizonte (MG),Mulheres,25 a 34 anos,13,10,-,29,-,-,-,-,-,-,-,-
Três Marias - Belo Horizonte (MG),Mulheres,35 a 44 anos,14,11,-,32,-,-,-,-,-,-,-,-
Três Marias - Belo Horizonte (MG),Mulheres,45 a 54 anos,13,7,-,26,-,-,-,-,-,2,-,-
Três Marias - Belo Horizonte (MG),Mulheres,55 a 64 anos,10,11,-,13,-,-,2,2,-,3,-,-
Três Marias - Belo Horizonte (MG),Mulheres,65 anos ou mais,6,2,-,13,-,-,7,8,-,9,-,-
Três Marias - Belo Horizonte (MG),Mulheres,75 anos ou mais,2,-,-,5,-,-,1,2,-,4,-,-
Três Marias - Belo Horizonte (MG),Mulheres,80 anos ou mais,2,-,-,4,-,-,1,1,-,2,-,-
Delta - Belo Horizonte (MG),Homens,15 a 19 anos,10,5,-,20,-,-,-,-,-,-,-,-
Delta - Belo Horizonte (MG),Homens,20 a 24 anos,5,13,-,30,-,-,1,-,-,-,-,-
Delta - Belo Horizonte (MG),Homens,25 a 34 anos,10,7,-,42,-,-,-,2,-,-,-,-
Delta - Belo Horizonte (MG),Homens,35 a 44 anos,18,17,-,24,-,-,-,-,-,-,-,-
Delta - Belo Horizonte (MG),Homens,45 a 54 anos,10,11,-,30,-,-,-,-,-,1,-,-
Delta - Belo Horizonte (MG),Homens,55 a 64 anos,16,8,-,19,-,-,-,-,-,3,-,-
Delta - Belo Horizonte (MG),Homens,65 anos ou mais,10,6,-,16,-,-,2,-,-,4,-,-
Delta - Belo Horizonte (MG),Homens,75 anos ou mais,1,1,-,4,-,-,1,-,-,3,-,-
Delta - Belo Horizonte (MG),Homens,80 anos ou mais,-,-,-,2,-,-,-,-,-,2,-,-
Delta - Belo Horizonte (MG),Mulheres,15 a 19 anos,6,8,-,17,-,-,1,-,-,-,-,-
Delta - Belo Horizonte (MG),Mulheres,20 a 24 anos,11,8,-,23,-,-,-,-,-,-,-,-
Delta - Belo Horizonte (MG),Mulheres,25 a 34 anos,16,16,-,32,-,-,-,-,-,-,-,-
Delta - Belo Horizonte (MG),Mulheres,35 a 44 anos,10,12,-,39,-,-,1,-,-,-,-,-
Delta - Belo Horizonte (MG),Mulheres,45 a 54 anos,16,14,-,37,-,-,-,1,-,-,-,-
Delta - Belo Horizonte (MG),Mulheres,55 a 64 anos,10,8,-,25,-,-,1,-,-,3,-,-
Delta - Belo Horizonte (MG),Mulheres,65 anos ou mais,18,7,-,20,-,-,5,6,-,6,-,-
Delta - Belo Horizonte (MG),Mulheres,75 anos ou mais,5,1,-,5,-,-,4,5,-,3,-,-
Delta - Belo Horizonte (MG),Mulheres,80 anos ou mais,2,1,-,4,-,-,4,2,-,2,-,-
Nossa Senhora da Aparecida - Belo Horizonte (MG),Homens,15 a 19 anos,28,33,-,69,-,-,-,-,-,1,-,-
Nossa Senhora da Aparecida - Belo Horizonte (MG),Homens,20 a 24 anos,35,64,-,71,-,-,-,2,-,1,-,-
Nossa Senhora da Aparecida - Belo Horizonte (MG),Homens,25 a 34 anos,52,101,-,140,-,-,-,-,-,2,-,-
Nossa Senhora da Aparecida - Belo Horizonte (MG),Homens,35 a 44 anos,57,103,-,131,3,-,2,3,-,1,-,-
Nossa Senhora da Aparecida - Belo Horizonte (MG),Homens,45 a 54 anos,40,65,-,99,2,-,1,3,-,5,-,-
Nossa Senhora da Aparecida - Belo Horizonte (MG),Homens,55 a 64 anos,30,47,-,77,2,-,4,5,-,3,-,-
Nossa Senhora da Aparecida - Belo Horizonte (MG),Homens,65 anos ou mais,22,28,-,58,2,-,7,4,-,9,-,-
Nossa Senhora da Aparecida - Belo Horizonte (MG),Homens,75 anos ou mais,9,7,-,16,1,-,4,1,-,7,-,-
Nossa Senhora da Aparecida - Belo Horizonte (MG),Homens,80 anos ou mais,3,4,-,7,1,-,4,1,-,4,-,-
Nossa Senhora da Aparecida - Belo Horizonte (MG),Mulheres,15 a 19 anos,32,40,-,67,1,-,-,-,-,-,-,-
Nossa Senhora da Aparecida - Belo Horizonte (MG),Mulheres,20 a 24 anos,43,44,-,62,-,-,2,-,-,-,-,-
Nossa Senhora da Aparecida - Belo Horizonte (MG),Mulheres,25 a 34 anos,55,74,-,145,-,-,1,1,-,-,-,-
Nossa Senhora da Aparecida - Belo Horizonte (MG),Mulheres,35 a 44 anos,60,95,1,166,3,-,2,2,-,2,-,-
Nossa Senhora da Aparecida - Belo Horizonte (MG),Mulheres,45 a 54 anos,53,64,-,106,-,-,2,4,-,3,-,-
Nossa Senhora da Aparecida - Belo Horizonte (MG),Mulheres,55 a 64 anos,43,64,-,93,-,-,2,2,-,11,-,-
Nossa Senhora da Aparecida - Belo Horizonte (MG),Mulheres,65 anos ou mais,56,58,-,71,3,-,18,15,-,31,-,-
Nossa Senhora da Aparecida - Belo Horizonte (MG),Mulheres,75 anos ou mais,27,19,-,21,-,-,12,8,-,18,-,-
Nossa Senhora da Aparecida - Belo Horizonte (MG),Mulheres,80 anos ou mais,13,11,-,13,-,-,8,3,-,11,-,-
Vila Santa Mônica - Belo Horizonte (MG),Homens,15 a 19 anos,17,9,-,31,-,-,-,-,-,1,-,-
Vila Santa Mônica - Belo Horizonte (MG),Homens,20 a 24 anos,19,15,-,40,-,-,-,-,-,1,-,-
Vila Santa Mônica - Belo Horizonte (MG),Homens,25 a 34 anos,25,19,-,63,-,-,1,1,-,-,-,-
Vila Santa Mônica - Belo Horizonte (MG),Homens,35 a 44 anos,29,29,-,56,-,-,1,1,-,-,-,-
Vila Santa Mônica - Belo Horizonte (MG),Homens,45 a 54 anos,23,18,-,45,-,-,1,1,-,2,-,-
Vila Santa Mônica - Belo Horizonte (MG),Homens,55 a 64 anos,17,9,-,25,-,-,1,6,-,4,-,-
Vila Santa Mônica - Belo Horizonte (MG),Homens,65 anos ou mais,15,15,-,18,-,-,1,3,-,8,-,-
Vila Santa Mônica - Belo Horizonte (MG),Homens,75 anos ou mais,4,5,-,3,-,-,1,3,-,5,-,-
Vila Santa Mônica - Belo Horizonte (MG),Homens,80 anos ou mais,2,3,-,1,-,-,1,-,-,4,-,-
Vila Santa Mônica - Belo Horizonte (MG),Mulheres,15 a 19 anos,22,9,-,32,-,-,-,1,-,1,-,-
Vila Santa Mônica - Belo Horizonte (MG),Mulheres,20 a 24 anos,19,13,-,46,-,-,-,-,-,-,-,-
Vila Santa Mônica - Belo Horizonte (MG),Mulheres,25 a 34 anos,26,24,-,60,-,-,1,-,-,-,-,-
Vila Santa Mônica - Belo Horizonte (MG),Mulheres,35 a 44 anos,38,32,-,83,1,-,-,-,-,3,-,-
Vila Santa Mônica - Belo Horizonte (MG),Mulheres,45 a 54 anos,27,29,1,38,-,-,-,1,-,3,-,-
Vila Santa Mônica - Belo Horizonte (MG),Mulheres,55 a 64 anos,16,12,-,34,-,-,-,4,-,5,-,-
Vila Santa Mônica - Belo Horizonte (MG),Mulheres,65 anos ou mais,19,13,-,34,-,-,11,5,-,14,-,-
Vila Santa Mônica - Belo Horizonte (MG),Mulheres,75 anos ou mais,7,5,-,7,-,-,4,-,-,5,-,-
Vila Santa Mônica - Belo Horizonte (MG),Mulheres,80 anos ou mais,3,1,-,1,-,-,1,-,-,4,-,-
São Vicente - Belo Horizonte (MG),Homens,15 a 19 anos,3,2,-,11,-,-,-,-,-,-,-,-
São Vicente - Belo Horizonte (MG),Homens,20 a 24 anos,1,7,-,15,-,-,-,1,-,-,-,-
São Vicente - Belo Horizonte (MG),Homens,25 a 34 anos,4,15,-,28,-,-,-,-,-,1,-,-
São Vicente - Belo Horizonte (MG),Homens,35 a 44 anos,3,11,-,22,-,-,-,-,-,-,-,-
São Vicente - Belo Horizonte (MG),Homens,45 a 54 anos,4,8,-,18,-,-,-,-,-,1,-,-
São Vicente - Belo Horizonte (MG),Homens,55 a 64 anos,1,4,-,12,-,-,-,2,-,1,-,-
São Vicente - Belo Horizonte (MG),Homens,65 anos ou mais,1,4,-,9,-,-,-,-,-,-,-,-
São Vicente - Belo Horizonte (MG),Homens,75 anos ou mais,-,-,-,2,-,-,-,-,-,-,-,-
São Vicente - Belo Horizonte (MG),Homens,80 anos ou mais,-,-,-,1,-,-,-,-,-,-,-,-
São Vicente - Belo Horizonte (MG),Mulheres,15 a 19 anos,3,2,-,18,-,-,-,-,-,1,-,-
São Vicente - Belo Horizonte (MG),Mulheres,20 a 24 anos,4,3,-,18,-,-,-,-,-,1,-,-
São Vicente - Belo Horizonte (MG),Mulheres,25 a 34 anos,4,12,-,30,-,-,-,-,-,-,-,-
São Vicente - Belo Horizonte (MG),Mulheres,35 a 44 anos,5,14,-,25,-,-,-,-,-,-,-,-
São Vicente - Belo Horizonte (MG),Mulheres,45 a 54 anos,5,5,-,18,-,-,-,1,-,1,-,-
São Vicente - Belo Horizonte (MG),Mulheres,55 a 64 anos,3,13,-,8,-,-,-,4,-,-,-,-
São Vicente - Belo Horizonte (MG),Mulheres,65 anos ou mais,3,5,-,12,-,-,2,2,-,7,-,-
São Vicente - Belo Horizonte (MG),Mulheres,75 anos ou mais,2,4,-,3,-,-,-,-,-,5,-,-
São Vicente - Belo Horizonte (MG),Mulheres,80 anos ou mais,1,2,-,1,-,-,-,-,-,1,-,-
Vila Trinta e Um de Março - Belo Horizonte (MG),Homens,15 a 19 anos,9,9,-,29,-,-,-,-,-,-,-,-
Vila Trinta e Um de Março - Belo Horizonte (MG),Homens,20 a 24 anos,3,9,-,28,-,-,-,-,-,-,-,-
Vila Trinta e Um de Março - Belo Horizonte (MG),Homens,25 a 34 anos,13,13,-,35,-,-,-,-,-,1,-,-
Vila Trinta e Um de Março - Belo Horizonte (MG),Homens,35 a 44 anos,19,21,-,51,-,-,-,-,-,2,-,-
Vila Trinta e Um de Março - Belo Horizonte (MG),Homens,45 a 54 anos,16,12,-,63,-,-,-,2,-,-,-,-
Vila Trinta e Um de Março - Belo Horizonte (MG),Homens,55 a 64 anos,24,22,-,53,-,-,-,-,-,1,-,-
Vila Trinta e Um de Março - Belo Horizonte (MG),Homens,65 anos ou mais,17,12,-,36,-,-,-,2,-,2,-,-
Vila Trinta e Um de Março - Belo Horizonte (MG),Homens,75 anos ou mais,6,3,-,10,-,-,-,1,-,2,-,-
Vila Trinta e Um de Março - Belo Horizonte (MG),Homens,80 anos ou mais,5,3,-,8,-,-,-,1,-,-,-,-
Vila Trinta e Um de Março - Belo Horizonte (MG),Mulheres,15 a 19 anos,12,9,-,24,-,-,-,-,-,-,-,-
Vila Trinta e Um de Março - Belo Horizonte (MG),Mulheres,20 a 24 anos,11,6,-,30,-,-,-,-,-,-,-,-
Vila Trinta e Um de Março - Belo Horizonte (MG),Mulheres,25 a 34 anos,25,13,-,38,-,-,-,-,-,-,-,-
Vila Trinta e Um de Março - Belo Horizonte (MG),Mulheres,35 a 44 anos,16,17,-,46,-,-,1,-,-,-,-,-
Vila Trinta e Um de Março - Belo Horizonte (MG),Mulheres,45 a 54 anos,33,17,-,56,-,-,-,-,-,1,-,-
Vila Trinta e Um de Março - Belo Horizonte (MG),Mulheres,55 a 64 anos,32,21,-,46,-,-,-,3,-,-,-,-
Vila Trinta e Um de Março - Belo Horizonte (MG),Mulheres,65 anos ou mais,30,15,-,63,-,-,3,4,-,14,-,-
Vila Trinta e Um de Março - Belo Horizonte (MG),Mulheres,75 anos ou mais,16,5,-,25,-,-,3,3,-,14,-,-
Vila Trinta e Um de Março - Belo Horizonte (MG),Mulheres,80 anos ou mais,11,4,-,16,-,-,2,2,-,10,-,-
Fazendinha - Belo Horizonte (MG),Homens,15 a 19 anos,23,38,2,94,-,-,1,-,-,1,-,-
Fazendinha - Belo Horizonte (MG),Homens,20 a 24 anos,25,44,-,115,3,-,-,-,-,-,-,-
Fazendinha - Belo Horizonte (MG),Homens,25 a 34 anos,34,93,-,154,1,-,-,1,-,1,-,-
Fazendinha - Belo Horizonte (MG),Homens,35 a 44 anos,37,72,3,152,1,-,3,3,-,2,-,-
Fazendinha - Belo Horizonte (MG),Homens,45 a 54 anos,25,46,1,96,1,-,3,3,1,12,1,-
Fazendinha - Belo Horizonte (MG),Homens,55 a 64 anos,11,22,2,60,-,-,6,4,-,11,-,-
Fazendinha - Belo Horizonte (MG),Homens,65 anos ou mais,15,17,1,41,-,-,7,8,-,17,-,-
Fazendinha - Belo Horizonte (MG),Homens,75 anos ou mais,5,2,1,7,-,-,2,3,-,6,-,-
Fazendinha - Belo Horizonte (MG),Homens,80 anos ou mais,2,1,1,1,-,-,2,2,-,2,-,-
Fazendinha - Belo Horizonte (MG),Mulheres,15 a 19 anos,20,36,1,96,-,-,1,-,-,-,-,-
